sales_key,customer_key,product_key,region_key,date_key,order_id,ship_date,ship_mode,sales,quantity,discount,profit,delivery_days,shipping_speed,profit_margin_pct,estimated_cost,discount_bucket,loss_flag,customer_id,customer_name,segment,product_id,product_name,category,sub_category,country_region,city,state_province,postal_code,region,order_date,order_year,order_month,order_quarter,weekday
79,30,78,29,19,US-2022-117163,2022-02-02,Standard Class,36.44,4,0.0,12.025199999999998,6,Slow,32.99999999999999,24.4148,No Discount,0,EJ-13720,Ed Jacobs,Consumer,OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art,United States,San Diego,California,92037,West,2022-01-27,2022,1,1,Thursday
80,30,79,29,19,US-2022-117163,2022-02-02,Standard Class,57.23,1,0.0,14.307499999999996,6,Slow,24.999999999999993,42.9225,No Discount,0,EJ-13720,Ed Jacobs,Consumer,OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,Office Supplies,Storage,United States,San Diego,California,92037,West,2022-01-27,2022,1,1,Thursday
81,31,80,30,20,US-2022-100328,2022-02-03,Standard Class,3.928,1,0.2,1.3257,6,Slow,33.75,2.6022999999999996,Low,0,JC-15340,Jasper Cacioppo,Consumer,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Office Supplies,Binders,United States,New York City,New York,10024,East,2022-01-28,2022,1,1,Friday
82,32,81,31,21,US-2022-134103,2022-02-04,Standard Class,10.56,2,0.0,4.752,5,Medium,44.99999999999999,5.808000000000001,No Discount,0,MV-18190,Mike Vittorini,Consumer,OFF-PA-10001204,Xerox 1972,Office Supplies,Paper,United States,Detroit,Michigan,48234,Central,2022-01-30,2022,1,1,Sunday
83,32,82,31,21,US-2022-134103,2022-02-04,Standard Class,229.94,2,0.0,6.898200000000003,5,Medium,3.0000000000000013,223.0418,No Discount,0,MV-18190,Mike Vittorini,Consumer,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,Office Supplies,Storage,United States,Detroit,Michigan,48234,Central,2022-01-30,2022,1,1,Sunday
84,33,83,32,22,US-2022-115161,2022-02-02,First Class,290.666,2,0.15,3.4195999999999884,2,Fast,1.1764705882352902,287.2464,Low,0,LC-17050,Liz Carlisle,Consumer,FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish",Furniture,Bookcases,United States,Mission Viejo,California,92691,West,2022-01-31,2022,1,1,Monday
85,34,84,33,23,US-2022-140795,2022-02-03,First Class,468.9,6,0.0,206.3160000000001,2,Fast,44.00000000000002,262.5839999999999,No Discount,0,BD-11500,Bradley Drucker,Consumer,TEC-AC-10001432,Enermax Aurora Lite Keyboard,Technology,Accessories,United States,Green Bay,Wisconsin,54302,Central,2022-02-01,2022,2,1,Tuesday
86,35,85,34,24,US-2022-123400,2022-02-09,Standard Class,18.336,2,0.7,-12.224,7,Slow,-66.66666666666667,30.56,High,1,EB-13930,Eric Barreto,Consumer,OFF-BI-10000666,Surelock Post Binders,Office Supplies,Binders,United States,Saint Petersburg,Florida,33710,South,2022-02-02,2022,2,1,Wednesday
87,36,86,29,24,US-2022-139857,2022-02-06,Standard Class,12.35,5,0.0,5.8045,4,Medium,47.0,6.5455,No Discount,0,CD-12790,Cynthia Delaney,Home Office,OFF-FA-10001843,Staples,Office Supplies,Fasteners,United States,San Diego,California,92037,West,2022-02-02,2022,2,1,Wednesday
88,35,87,34,24,US-2022-123400,2022-02-09,Standard Class,180.96,5,0.2,13.571999999999996,7,Slow,7.499999999999997,167.388,Low,0,EB-13930,Eric Barreto,Consumer,TEC-PH-10002890,AT&T 17929 Lendline Telephone,Technology,Phones,United States,Saint Petersburg,Florida,33710,South,2022-02-02,2022,2,1,Wednesday
89,24,88,35,25,US-2022-111059,2022-02-06,Second Class,13.272000000000002,3,0.2,4.3134,3,Medium,32.49999999999999,8.958600000000002,Low,0,TB-21400,Tom Boeckenhauer,Consumer,OFF-BI-10002827,Avery Durable Poly Binders,Office Supplies,Binders,United States,Seattle,Washington,98105,West,2022-02-03,2022,2,1,Thursday
90,24,89,35,25,US-2022-111059,2022-02-06,Second Class,83.84,2,0.2,27.248,3,Medium,32.5,56.592,Low,0,TB-21400,Tom Boeckenhauer,Consumer,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,Office Supplies,Binders,United States,Seattle,Washington,98105,West,2022-02-03,2022,2,1,Thursday
91,37,41,36,26,US-2022-104808,2022-02-08,Second Class,17.248,2,0.2,6.036799999999999,4,Medium,34.99999999999999,11.211200000000002,Low,0,MH-17440,Mark Haberlin,Corporate,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Binders,United States,Escondido,California,92025,West,2022-02-04,2022,2,1,Friday
92,38,90,37,26,US-2022-107181,2022-02-08,Standard Class,82.896,3,0.2,29.0136,4,Medium,35.0,53.8824,Low,0,DB-13270,Deborah Brumfield,Home Office,OFF-BI-10004230,GBC Recycled Grain Textured Covers,Office Supplies,Binders,United States,San Diego,California,92024,West,2022-02-04,2022,2,1,Friday
93,38,91,37,26,US-2022-107181,2022-02-08,Standard Class,34.24,4,0.0,16.0928,4,Medium,47.0,18.1472,No Discount,0,DB-13270,Deborah Brumfield,Home Office,OFF-PA-10000350,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Office Supplies,Paper,United States,San Diego,California,92024,West,2022-02-04,2022,2,1,Friday
94,17,92,38,27,US-2022-108182,2022-02-10,Second Class,8.951999999999998,2,0.8,-14.7708,4,Medium,-165.00000000000003,23.7228,High,1,DL-13315,Delfina Latchford,Consumer,OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",Office Supplies,Binders,United States,Romeoville,Illinois,60441,Central,2022-02-06,2022,2,1,Sunday
95,39,93,39,27,US-2022-131905,2022-02-09,First Class,15.0,4,0.0,7.199999999999999,3,Medium,47.99999999999999,7.800000000000001,No Discount,0,ND-18460,Neil Ducich,Corporate,OFF-LA-10002787,Avery 480,Office Supplies,Labels,United States,Chesapeake,Virginia,23320,South,2022-02-06,2022,2,1,Sunday
96,39,94,39,27,US-2022-131905,2022-02-09,First Class,144.95,5,0.0,42.035499999999985,3,Medium,28.999999999999993,102.9145,No Discount,0,ND-18460,Neil Ducich,Corporate,TEC-PH-10001615,AT&T CL82213,Technology,Phones,United States,Chesapeake,Virginia,23320,South,2022-02-06,2022,2,1,Sunday
97,39,95,39,27,US-2022-131905,2022-02-09,First Class,161.61,1,0.0,42.018600000000006,3,Medium,26.0,119.5914,No Discount,0,ND-18460,Neil Ducich,Corporate,TEC-PH-10003645,Aastra 57i VoIP phone,Technology,Phones,United States,Chesapeake,Virginia,23320,South,2022-02-06,2022,2,1,Sunday
98,14,96,30,28,US-2022-169390,2022-02-10,Second Class,64.96,4,0.0,9.744,3,Medium,15.000000000000002,55.215999999999994,No Discount,0,CS-12250,Chris Selesnick,Corporate,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Storage,United States,New York City,New York,10024,East,2022-02-07,2022,2,1,Monday
99,40,97,40,28,US-2022-107755,2022-02-12,Standard Class,115.36,7,0.0,49.60480000000001,5,Medium,43.00000000000001,65.75519999999999,No Discount,0,CK-12760,Cyma Kinney,Corporate,TEC-AC-10000710,Maxell DVD-RAM Discs,Technology,Accessories,United States,Linden,New Jersey,07036,East,2022-02-07,2022,2,1,Monday
100,41,98,41,29,US-2022-125759,2022-02-09,First Class,14.56,2,0.0,5.5328,1,Fast,38.0,9.0272,No Discount,0,NM-18445,Nathan Mautz,Home Office,FUR-FU-10002111,"Master Caster Door Stop, Large Brown",Furniture,Furnishings,United States,North Las Vegas,Nevada,89031,West,2022-02-08,2022,2,1,Tuesday
101,42,99,42,30,US-2022-168368,2022-02-15,Second Class,60.89,1,0.0,15.222499999999997,4,Medium,24.999999999999993,45.6675,No Discount,0,GA-14725,Guy Armstrong,Consumer,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Furniture,Chairs,United States,Columbia,Missouri,65203,Central,2022-02-11,2022,2,1,Friday
102,42,100,42,30,US-2022-168368,2022-02-15,Second Class,332.94,3,0.0,53.270399999999995,4,Medium,15.999999999999998,279.6696,No Discount,0,GA-14725,Guy Armstrong,Consumer,FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Furniture,Furnishings,United States,Columbia,Missouri,65203,Central,2022-02-11,2022,2,1,Friday
103,43,101,39,30,US-2022-127614,2022-02-15,Standard Class,1256.22,6,0.0,75.37319999999994,4,Medium,5.999999999999995,1180.8468,No Discount,0,NF-18385,Natalie Fritzler,Consumer,FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,Furniture,Tables,United States,Chesapeake,Virginia,23320,South,2022-02-11,2022,2,1,Friday
104,43,102,39,30,US-2022-127614,2022-02-15,Standard Class,17.46,2,0.0,8.206199999999999,4,Medium,46.99999999999999,9.253800000000002,No Discount,0,NF-18385,Natalie Fritzler,Consumer,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,Binders,United States,Chesapeake,Virginia,23320,South,2022-02-11,2022,2,1,Friday
105,42,103,42,30,US-2022-168368,2022-02-15,Second Class,51.900000000000006,3,0.0,24.393,4,Medium,47.0,27.507000000000005,No Discount,0,GA-14725,Guy Armstrong,Consumer,OFF-BI-10004654,VariCap6 Expandable Binder,Office Supplies,Binders,United States,Columbia,Missouri,65203,Central,2022-02-11,2022,2,1,Friday
106,42,104,42,30,US-2022-168368,2022-02-15,Second Class,9.64,2,0.0,4.4344,4,Medium,46.0,5.2056,No Discount,0,GA-14725,Guy Armstrong,Consumer,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Office Supplies,Binders,United States,Columbia,Missouri,65203,Central,2022-02-11,2022,2,1,Friday
107,42,105,42,30,US-2022-168368,2022-02-15,Second Class,14.94,3,0.0,6.8724,4,Medium,46.0,8.067599999999999,No Discount,0,GA-14725,Guy Armstrong,Consumer,OFF-LA-10004853,Avery 483,Office Supplies,Labels,United States,Columbia,Missouri,65203,Central,2022-02-11,2022,2,1,Friday
108,42,106,42,30,US-2022-168368,2022-02-15,Second Class,64.96,2,0.0,2.598399999999998,4,Medium,3.999999999999998,62.3616,No Discount,0,GA-14725,Guy Armstrong,Consumer,OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,Office Supplies,Storage,United States,Columbia,Missouri,65203,Central,2022-02-11,2022,2,1,Friday
109,43,84,39,30,US-2022-127614,2022-02-15,Standard Class,234.45,3,0.0,103.15800000000004,4,Medium,44.00000000000002,131.29199999999994,No Discount,0,NF-18385,Natalie Fritzler,Consumer,TEC-AC-10001432,Enermax Aurora Lite Keyboard,Technology,Accessories,United States,Chesapeake,Virginia,23320,South,2022-02-11,2022,2,1,Friday
110,44,107,43,31,US-2022-110674,2022-02-18,Standard Class,129.568,2,0.2,-24.29400000000002,6,Slow,-18.75000000000001,153.86200000000002,Low,1,SC-20095,Sanjit Chand,Consumer,FUR-CH-10000225,"Global Geo Office Task Chair, Gray",Furniture,Chairs,United States,Concord,California,94521,West,2022-02-12,2022,2,1,Saturday
111,45,108,44,32,US-2022-121762,2022-02-18,Standard Class,81.96,2,0.0,22.9488,4,Medium,28.000000000000004,59.011199999999995,No Discount,0,ML-17395,Marina Lichtenstein,Corporate,OFF-AP-10001293,Belkin 8 Outlet Surge Protector,Office Supplies,Appliances,United States,Seattle,Washington,98103,West,2022-02-14,2022,2,1,Monday
112,46,109,1,32,US-2022-107706,2022-02-19,Second Class,16.176000000000002,3,0.2,6.065999999999999,5,Medium,37.499999999999986,10.110000000000005,Low,0,ST-20530,Shui Tom,Consumer,OFF-PA-10000466,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",Office Supplies,Paper,United States,Houston,Texas,77095,Central,2022-02-14,2022,2,1,Monday
113,45,110,44,32,US-2022-121762,2022-02-18,Standard Class,238.62,2,0.0,4.772400000000005,4,Medium,2.0000000000000018,233.8476,No Discount,0,ML-17395,Marina Lichtenstein,Corporate,OFF-SU-10000157,Compact Automatic Electric Letter Opener,Office Supplies,Supplies,United States,Seattle,Washington,98103,West,2022-02-14,2022,2,1,Monday
114,45,111,44,32,US-2022-121762,2022-02-18,Standard Class,239.96999999999997,3,0.0,86.38919999999999,4,Medium,36.0,153.58079999999998,No Discount,0,ML-17395,Marina Lichtenstein,Corporate,TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,Technology,Accessories,United States,Seattle,Washington,98103,West,2022-02-14,2022,2,1,Monday
115,47,112,35,33,US-2022-165568,2022-02-19,Standard Class,21.36,5,0.2,7.209,4,Medium,33.75,14.151,Low,0,BF-11020,Barry Französisch,Corporate,OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,Office Supplies,Binders,United States,Seattle,Washington,98105,West,2022-02-15,2022,2,1,Tuesday
116,48,113,45,34,US-2022-122567,2022-02-21,Standard Class,7.959999999999997,2,0.8,-13.930000000000003,5,Medium,-175.0000000000001,21.89,High,1,MN-17935,Michael Nguyen,Consumer,OFF-AP-10001303,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",Office Supplies,Appliances,United States,Dallas,Texas,75220,Central,2022-02-16,2022,2,1,Wednesday
117,48,114,45,34,US-2022-122567,2022-02-21,Standard Class,1.0799999999999998,3,0.8,-1.7280000000000002,5,Medium,-160.00000000000003,2.808,High,1,MN-17935,Michael Nguyen,Consumer,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,United States,Dallas,Texas,75220,Central,2022-02-16,2022,2,1,Wednesday
118,17,115,46,35,US-2022-154165,2022-02-24,Standard Class,54.208,14,0.2,8.808799999999998,7,Slow,16.249999999999996,45.3992,Low,0,DL-13315,Delfina Latchford,Consumer,OFF-AR-10003631,Staples in misc. colors,Office Supplies,Art,United States,Chicago,Illinois,60653,Central,2022-02-17,2022,2,1,Thursday
119,49,116,47,36,US-2022-165589,2022-02-18,Same Day,25.16,5,0.6,-11.322,0,Fast,-44.99999999999999,36.482,High,1,TB-21595,Troy Blackwell,Consumer,FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",Furniture,Furnishings,United States,Lubbock,Texas,79424,Central,2022-02-18,2022,2,1,Friday
120,50,117,48,36,US-2022-152905,2022-02-24,Standard Class,12.624,2,0.2,-2.524800000000002,6,Slow,-20.000000000000018,15.148800000000003,Low,1,AB-10015,Aaron Bergman,Consumer,OFF-ST-10000321,Akro Stacking Bins,Office Supplies,Storage,United States,Arlington,Texas,76017,Central,2022-02-18,2022,2,1,Friday
121,51,118,49,37,US-2022-109491,2022-02-26,Standard Class,20.32,4,0.0,6.908799999999999,6,Slow,34.0,13.4112,No Discount,0,LC-16930,Linda Cazamias,Corporate,FUR-FU-10000221,"Master Caster Door Stop, Brown",Furniture,Furnishings,United States,Richmond,Indiana,47374,Central,2022-02-20,2022,2,1,Sunday
122,52,119,6,37,US-2022-164903,2022-02-24,Standard Class,12.96,2,0.0,6.2208000000000006,4,Medium,48.00000000000001,6.7392,No Discount,0,SR-20740,Steven Roelle,Home Office,OFF-PA-10003363,Xerox 204,Office Supplies,Paper,United States,Los Angeles,California,90049,West,2022-02-20,2022,2,1,Sunday
123,51,120,49,37,US-2022-109491,2022-02-26,Standard Class,62.31,3,0.0,22.4316,6,Slow,36.0,39.8784,No Discount,0,LC-16930,Linda Cazamias,Corporate,TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories,United States,Richmond,Indiana,47374,Central,2022-02-20,2022,2,1,Sunday
124,53,2,50,38,US-2022-165540,2022-02-25,Standard Class,8.849999999999998,5,0.8,-13.717499999999998,4,Medium,-155.0,22.567499999999995,High,1,TM-21010,Tamara Manning,Consumer,OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,Office Supplies,Binders,United States,Woodstock,Illinois,60098,Central,2022-02-21,2022,2,1,Monday
125,54,121,51,39,US-2022-133354,2022-02-24,First Class,19.44,3,0.0,9.3312,2,Fast,48.00000000000001,10.1088,No Discount,0,SA-20830,Sue Ann Reed,Consumer,OFF-PA-10001800,Xerox 220,Office Supplies,Paper,United States,Moreno Valley,California,92553,West,2022-02-22,2022,2,1,Tuesday
126,55,122,52,40,US-2022-103744,2022-02-27,Standard Class,4.427999999999999,3,0.8,-6.863399999999999,4,Medium,-155.0,11.291399999999998,High,1,MG-17875,Michael Grace,Home Office,OFF-BI-10000320,GBC Plastic Binding Combs,Office Supplies,Binders,United States,El Paso,Texas,79907,Central,2022-02-23,2022,2,1,Wednesday
127,55,123,52,40,US-2022-103744,2022-02-27,Standard Class,6.936000000000001,3,0.2,2.3409000000000004,4,Medium,33.75,4.5951,Low,0,MG-17875,Michael Grace,Home Office,OFF-LA-10004425,Staple-on labels,Office Supplies,Labels,United States,El Paso,Texas,79907,Central,2022-02-23,2022,2,1,Wednesday
128,56,124,53,41,US-2022-137680,2022-03-02,Standard Class,22.776000000000003,3,0.2,7.6869,6,Slow,33.74999999999999,15.089100000000004,Low,0,JH-15430,Jennifer Halladay,Consumer,OFF-PA-10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",Office Supplies,Paper,United States,Medford,Oregon,97504,West,2022-02-24,2022,2,1,Thursday
129,56,1,53,41,US-2022-137680,2022-03-02,Standard Class,32.896,4,0.2,11.102399999999996,6,Slow,33.749999999999986,21.793600000000005,Low,0,JH-15430,Jennifer Halladay,Consumer,OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,Paper,United States,Medford,Oregon,97504,West,2022-02-24,2022,2,1,Thursday
130,57,125,54,42,US-2022-156545,2022-03-03,First Class,19.456000000000003,4,0.2,3.404799999999998,4,Medium,17.49999999999999,16.051200000000005,Low,0,JS-16030,Joy Smith,Consumer,OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,Office Supplies,Art,United States,Columbus,Ohio,43229,East,2022-02-27,2022,2,1,Sunday
131,58,126,55,43,US-2022-113880,2022-03-05,Standard Class,634.116,6,0.3,-172.11720000000005,4,Medium,-27.142857142857153,806.2332,Medium,1,VF-21715,Vicky Freymann,Home Office,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,Furniture,Chairs,United States,Elmhurst,Illinois,60126,Central,2022-03-01,2022,3,1,Tuesday
132,59,127,52,43,US-2022-131009,2022-03-05,Standard Class,362.24999999999994,6,0.3,0.0,4,Medium,0.0,362.24999999999994,Medium,0,SC-20380,Shahid Collister,Consumer,FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,Chairs,United States,El Paso,Texas,79907,Central,2022-03-01,2022,3,1,Tuesday
133,60,6,56,43,US-2022-104269,2022-03-06,Second Class,457.568,2,0.2,51.47639999999994,5,Medium,11.249999999999988,406.0916,Low,0,DB-13060,Dave Brooks,Consumer,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,Furniture,Chairs,United States,Seattle,Washington,98115,West,2022-03-01,2022,3,1,Tuesday
134,59,35,52,43,US-2022-131009,2022-03-05,Standard Class,63.55200000000001,6,0.6,-34.9536,4,Medium,-54.99999999999999,98.50560000000002,High,1,SC-20380,Shahid Collister,Consumer,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings,United States,El Paso,Texas,79907,Central,2022-03-01,2022,3,1,Tuesday
135,61,128,57,43,US-2022-168312,2022-03-07,Standard Class,376.509,3,0.3,-43.029600000000045,6,Slow,-11.42857142857144,419.5386000000001,Medium,1,GW-14605,Giulietta Weimer,Consumer,FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,Furniture,Tables,United States,Houston,Texas,77036,Central,2022-03-01,2022,3,1,Tuesday
136,59,129,52,43,US-2022-131009,2022-03-05,Standard Class,18.84,5,0.2,-3.5325,4,Medium,-18.75,22.3725,Low,1,SC-20380,Shahid Collister,Consumer,OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,Fasteners,United States,El Paso,Texas,79907,Central,2022-03-01,2022,3,1,Tuesday
137,58,130,55,43,US-2022-113880,2022-03-05,Standard Class,17.472,3,0.2,5.678399999999998,4,Medium,32.499999999999986,11.793600000000003,Low,0,VF-21715,Vicky Freymann,Home Office,OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Office Supplies,Paper,United States,Elmhurst,Illinois,60126,Central,2022-03-01,2022,3,1,Tuesday
138,59,131,52,43,US-2022-131009,2022-03-05,Standard Class,129.552,3,0.2,-22.671600000000005,4,Medium,-17.500000000000004,152.2236,Low,1,SC-20380,Shahid Collister,Consumer,OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,Office Supplies,Storage,United States,El Paso,Texas,79907,Central,2022-03-01,2022,3,1,Tuesday
139,61,79,57,43,US-2022-168312,2022-03-07,Standard Class,137.352,3,0.2,8.584499999999991,6,Slow,6.249999999999994,128.7675,Low,0,GW-14605,Giulietta Weimer,Consumer,OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,Office Supplies,Storage,United States,Houston,Texas,77036,Central,2022-03-01,2022,3,1,Tuesday
140,62,132,58,43,US-2022-143707,2022-03-05,Standard Class,5.9399999999999995,3,0.0,1.6038,4,Medium,27.0,4.3362,No Discount,0,HR-14770,Hallie Redmond,Home Office,TEC-PH-10003655,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,Technology,Phones,United States,New York City,New York,10035,East,2022-03-01,2022,3,1,Tuesday
141,63,28,59,44,US-2022-107524,2022-03-08,Standard Class,11.36,2,0.0,5.339199999999999,6,Slow,46.99999999999999,6.0208,No Discount,0,KN-16705,Kristina Nunn,Home Office,OFF-EN-10001990,Staple envelope,Office Supplies,Envelopes,United States,New York City,New York,10009,East,2022-03-02,2022,3,1,Wednesday
142,64,133,60,44,US-2022-111157,2022-03-06,Standard Class,3.4240000000000004,1,0.2,1.0699999999999996,4,Medium,31.249999999999982,2.354000000000001,Low,0,NH-18610,Nicole Hansen,Corporate,OFF-PA-10000327,Xerox 1971,Office Supplies,Paper,United States,Philadelphia,Pennsylvania,19120,East,2022-03-02,2022,3,1,Wednesday
